title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
Potential FedEx (FDX ) Trade Has 7.37% Downside Protection,urn:contentItem:5J7B-KNR1-F146-H19B-00000-00,2016-03-04,"March 4, 2016 Friday",146,1,U.S. Federal,2016-03-04,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,60
FedEx (FDX ) Trading Near $147.35 Resistance Level,urn:contentItem:5J80-H821-JDN4-T4CF-00000-00,2016-03-07,"March 7, 2016 Monday",146,2,U.S. Federal,2016-03-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,243 words,,243,English,60
Potential FedEx (FDX ) Trade Has 6.52% Downside Protection,urn:contentItem:5J8M-DSJ1-JDN4-T002-00000-00,2016-03-10,"March 10, 2016 Thursday",145,3,U.S. Federal,2016-03-10,Fresh Brewed Media,,News,Available,345147,FRBREW2016,224 words,,224,English,60
Potential FedEx (FDX ) Trade Targets 5.44% Return,urn:contentItem:5J8D-FKW1-JDN4-T4BP-00000-00,2016-03-09,"March 9, 2016 Wednesday",145,4,U.S. Federal,2016-03-09,Fresh Brewed Media,,News,Available,345147,FRBREW2016,234 words,,234,English,60
FedEx Co. ( FDX ) Shares Bought by Tower Bridge Advisors,urn:contentItem:5J8H-55C1-F03R-N1T1-00000-00,2016-03-10,"March 10, 2016 Thursday",144,5,U.S. Federal,2016-03-10,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1023 words,Lindsey Winhoffer,1023,English,60
Morningstar Assigns BBB+ Credit Rating to FedEx Co. (FDX),urn:contentItem:5J7T-SJG1-JCMN-Y4WW-00000-00,2016-03-07,"March 7, 2016 Monday",144,6,U.S. Federal,2016-03-07,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,827 words,Lindsey Winhoffer,827,English,60
FedEx Co. ( FDX ) Stake Maintained by Garrison Financial Corp,urn:contentItem:5J87-VK81-JCMN-Y08R-00000-00,2016-03-09,"March 9, 2016 Wednesday",144,7,U.S. Federal,2016-03-09,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,982 words,Hanz Christensen,982,English,60
FedEx Co. ( FDX ) Shares Bought by Horrell Capital Management Inc.,urn:contentItem:5J74-M251-F03R-N4P3-00000-00,2016-03-04,"March 4, 2016 Friday",143,8,U.S. Federal,2016-03-04,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1039 words,Hanz Christensen,1039,English,60
FedEx Co. ( FDX ) Shares Bought by Glenview State Bank Trust DEPT.,urn:contentItem:5J80-GF91-JCMN-Y0C5-00000-00,2016-03-08,"March 8, 2016 Tuesday",143,9,U.S. Federal,2016-03-08,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1060 words,Mark Dietrich,1060,English,60
"James Investment Research Inc. Has $13,021,000 Stake in FedEx Co. ( FDX )",urn:contentItem:5J80-GF91-JCMN-Y0CJ-00000-00,2016-03-08,"March 8, 2016 Tuesday",143,10,U.S. Federal,2016-03-08,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1044 words,Mark Dietrich,1044,English,60
FedEx (FDX ) Showing Resistance Near $146.96,urn:contentItem:5JB4-2FY1-JDN4-T343-00000-00,2016-03-17,"March 17, 2016 Thursday",146,1,U.S. Federal,2016-03-17,Fresh Brewed Media,,News,Available,345147,FRBREW2016,219 words,,219,English,237
FedEx Co. ( FDX ) PT Raised to $180.00,urn:contentItem:5JB0-R8H1-F03R-N3HS-00000-00,2016-03-17,"March 17, 2016 Thursday",145,2,U.S. Federal,2016-03-17,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1040 words,Mark Dietrich,1040,English,237
Recent Analysts' Ratings Changes for FedEx ( FDX ),urn:contentItem:5J9X-2BX1-F03R-N4G1-00000-00,2016-03-16,"March 16, 2016 Wednesday",145,3,U.S. Federal,2016-03-16,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,932 words,Shane Hupp,932,English,237
"FedEx Co. ( FDX ) Issues Quarterly Earnings Results, Beats Estimates By $0.16 EPS",urn:contentItem:5J9X-2BY1-F03R-N084-00000-00,2016-03-16,"March 16, 2016 Wednesday",144,4,U.S. Federal,2016-03-16,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,735 words,Lindsey Winhoffer,735,English,237
FedEx Co. ( FDX ) Rating Reiterated by Wells Fargo,urn:contentItem:5JB4-1401-F03R-N2VW-00000-00,2016-03-17,"March 17, 2016 Thursday",144,5,U.S. Federal,2016-03-17,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,983 words,Lindsey Winhoffer,983,English,237
Credit Suisse Reiterates 'Outperform' Rating for FedEx Co. ( FDX ),urn:contentItem:5JB4-1401-F03R-N29V-00000-00,2016-03-17,"March 17, 2016 Thursday",144,6,U.S. Federal,2016-03-17,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,1061 words,Kyle Jackson,1061,English,237
"Trending Tickers: FDX, VRX, ODP, CHK",urn:contentItem:5JB6-BV41-JCHV-V0PK-00000-00,2016-03-17,"March 17, 2016 Thursday",142,7,U.S. Federal; Texas,2016-03-17,TheStreet Pro,Tony Owusu,News,Available,420101,TSCSRM2016,325 words,Tony Owusu,325,English,237
"FedEx (FDX ) Stock Soars After Positive Q3 Results, 2016 Outlook",urn:contentItem:5JB4-2G71-JCHV-V523-00000-00,2016-03-17,"March 17, 2016 Thursday",140,8,U.S. Federal; New York,2016-03-17,TheStreet.com,U-Jin Lee,News,Available,220623,TSC2016,333 words,U-Jin Lee,333,English,237
Will FedEx (FDX ) Stock Be Helped By Earnings Expectations?,urn:contentItem:5J9P-44F1-F00X-J3RX-00000-00,2016-03-15,"March 15, 2016 Tuesday",140,9,U.S. Federal; New York; Tennessee,2016-03-15,TheStreet.com,Amanda Schiavo,News,Available,220623,TSC2016,361 words,Amanda Schiavo,361,English,237
FedEx (FDX ) Stock Surges in After-Hours Trading on Better-Than-Expected Q3 Earnings,urn:contentItem:5J9X-39P1-F00X-J2S6-00000-00,2016-03-16,"March 16, 2016 Wednesday",139,10,U.S. Federal; New York; Tennessee,2016-03-16,TheStreet.com,U-Jin Lee,News,Available,220623,TSC2016,324 words,U-Jin Lee,324,English,237
FedEx (FDX ) Showing Bullish Technicals,urn:contentItem:5JBY-Y6F1-F146-H2SH-00000-00,2016-03-21,"March 21, 2016 Monday",147,1,U.S. Federal,2016-03-21,Fresh Brewed Media,,News,Available,345147,FRBREW2016,247 words,,247,English,208
FedEx (FDX ) Showing Bullish Technicals With Resistance At $164.27,urn:contentItem:5JCK-VS51-JDN4-T1DK-00000-00,2016-03-24,"March 24, 2016 Thursday",146,2,U.S. Federal,2016-03-24,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,208
FedEx Co. ( FDX ) Receives 'BBB+' Credit Rating,urn:contentItem:5JBT-5Y71-F03R-N15D-00000-00,2016-03-21,"March 21, 2016 Monday",146,3,U.S. Federal,2016-03-21,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,843 words,Kyle Jackson,843,English,208
FedEx (FDX ) Showing Bullish Technicals With Resistance At $164.79,urn:contentItem:5JCC-WJW1-JDN4-T0BW-00000-00,2016-03-23,"March 23, 2016 Wednesday",145,4,U.S. Federal,2016-03-23,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,208
FedEx (FDX ) Trading Near $151.42 Support Level,urn:contentItem:5JBB-1N91-JDN4-T05Y-00000-00,2016-03-18,"March 18, 2016 Friday",145,5,U.S. Federal,2016-03-18,Fresh Brewed Media,,News,Available,345147,FRBREW2016,224 words,,224,English,208
Standpoint Research Lowers FedEx Co. ( FDX ) to Hold,urn:contentItem:5JC7-3NV1-F03R-N3NG-00000-00,2016-03-23,"March 23, 2016 Wednesday",145,6,U.S. Federal,2016-03-23,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1010 words,Lindsey Winhoffer,1010,English,208
Main Street Research LLC Lowers Stake in FedEx Co. ( FDX ),urn:contentItem:5JBB-09D1-JCMN-Y3Y8-00000-00,2016-03-18,"March 18, 2016 Friday",145,7,U.S. Federal,2016-03-18,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,903 words,Mark Dietrich,903,English,208
"FedEx Co. ( FDX ) EVP T Michael Glenn Sells 20,655 Shares",urn:contentItem:5JBY-WWP1-JCMN-Y3T0-00000-00,2016-03-22,"March 22, 2016 Tuesday",144,8,U.S. Federal; Ohio,2016-03-22,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,881 words,Mark Dietrich,881,English,208
FedEx (FDX ) Showing Bullish Technicals With Resistance At $166.03,urn:contentItem:5JC5-XCM1-F146-H4B2-00000-00,2016-03-22,"March 22, 2016 Tuesday",144,9,U.S. Federal,2016-03-22,Fresh Brewed Media,,News,Available,345147,FRBREW2016,234 words,,234,English,208
"Northstar Asset Management LLC Has $2,617,000 Position in FedEx Co. ( FDX )",urn:contentItem:5JBB-09D1-JCMN-Y408-00000-00,2016-03-18,"March 18, 2016 Friday",144,10,U.S. Federal,2016-03-18,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,961 words,Lindsey Winhoffer,961,English,208
FedEx (FDX ) Showing Resistance Near $164.32,urn:contentItem:5JDN-PNM1-JDN4-T0WB-00000-00,2016-03-29,"March 29, 2016 Tuesday",147,1,U.S. Federal,2016-03-29,Fresh Brewed Media,,News,Available,345147,FRBREW2016,243 words,,243,English,118
Potential FedEx (FDX ) Trade Has 4.05% Downside Protection,urn:contentItem:5JDW-NVV1-F146-H2GP-00000-00,2016-03-30,"March 30, 2016 Wednesday",146,2,U.S. Federal,2016-03-30,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,118
Potential FedEx (FDX ) Trade Has 3.44% Downside Protection,urn:contentItem:5JF3-N251-JDN4-T4Y4-00000-00,2016-03-31,"March 31, 2016 Thursday",146,3,U.S. Federal,2016-03-31,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,118
FedEx Co. ( FDX ) Downgraded by Vetr Inc.,urn:contentItem:5JCN-2SV1-JCMN-Y4MH-00000-00,2016-03-25,"March 25, 2016 Friday",146,4,U.S. Federal,2016-03-25,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1000 words,Micah Haroldson,1000,English,118
"Baxter Bros Inc. Buys 1,485 Shares of FedEx Co. ( FDX )",urn:contentItem:5JF3-N0X1-JCMN-Y08D-00000-00,2016-03-31,"March 31, 2016 Thursday",146,5,U.S. Federal,2016-03-31,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,971 words,Mark Dietrich,971,English,118
FedEx Co. ( FDX ) Shares Bought by SECOR Capital Advisors LP,urn:contentItem:5JDS-9F41-JCMN-Y0KP-00000-00,2016-03-30,"March 30, 2016 Wednesday",145,6,U.S. Federal,2016-03-30,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1009 words,Micah Haroldson,1009,English,118
FedEx (FDX ) Trading Near $159.74 Support Level,urn:contentItem:5JDF-RGT1-JDN4-T407-00000-00,2016-03-28,"March 28, 2016 Monday",145,7,U.S. Federal,2016-03-28,Fresh Brewed Media,,News,Available,345147,FRBREW2016,219 words,,219,English,118
Miller Howard Investments Inc. NY Takes Position in FedEx Co. ( FDX ),urn:contentItem:5JCP-F431-F03R-N4KS-00000-00,2016-03-25,"March 25, 2016 Friday",144,8,U.S. Federal,2016-03-25,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,1044 words,Nicole Kennedy,1044,English,118
"LSTR, KNX, FDX, SWFT, JBHT, WERN: Hot Stocks",urn:contentItem:5JDW-NW31-JCD8-M09J-00000-00,2016-03-30,"March 30, 2016 Wednesday",141,9,U.S. Federal,2016-03-30,Theflyonthewall.com,,News,Available,295234,FLYCOM2016,360 words,,360,English,118
FedEx ( NYSE :FDX) Publishes 2016 Global Citizenship Report,urn:contentItem:5JDN-NWB1-F03R-N4H3-00000-00,2016-03-29,"March 29, 2016 Tuesday",137,10,U.S. Federal; International,2016-03-29,3BL Blogs,Megan Amrich,News,Available,484221,TBLM-6759,828 words,Megan Amrich,828,English,118
TheStreet Upgrades FedEx Co. ( FDX ) to Buy,urn:contentItem:5JFV-61J1-JCMN-Y43W-00000-00,2016-04-04,"April 4, 2016 Monday",146,1,U.S. Federal,2016-04-04,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,942 words,Lindsey Winhoffer,942,English,46
"FedEx Co. ( FDX ) Director Sells $638,703.00 in Stock",urn:contentItem:5JG5-GNY1-F03R-N4FY-00000-00,2016-04-05,"April 5, 2016 Tuesday",146,2,U.S. Federal,2016-04-05,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,753 words,Lindsey Winhoffer,753,English,46
FedEx Co. ( FDX ) Stake Decreased by Brown Advisory Inc.,urn:contentItem:5JFY-GGH1-F03R-N2N5-00000-00,2016-04-04,"April 4, 2016 Monday",146,3,U.S. Federal,2016-04-04,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,970 words,Mark Dietrich,970,English,46
Private Advisor Group LLC Raises Stake in FedEx Co. ( FDX ),urn:contentItem:5JF6-8KW1-JCMN-Y44T-00000-00,2016-04-01,"April 1, 2016 Friday",146,4,U.S. Federal,2016-04-01,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,1003 words,Kyle Jackson,1003,English,46
Potential FedEx (FDX ) Trade Has 5.34% Downside Protection,urn:contentItem:5JGK-F9W1-F146-H28V-00000-00,2016-04-07,"April 7, 2016 Thursday",145,5,U.S. Federal,2016-04-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,248 words,,248,English,46
FedEx Co. ( FDX ) Stock Rating Upgraded by Vetr Inc.,urn:contentItem:5JF6-8KW1-JCMN-Y459-00000-00,2016-04-01,"April 1, 2016 Friday",145,6,U.S. Federal,2016-04-01,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,915 words,Mark Dietrich,915,English,46
FedEx (FDX ) Showing Support Near $160.84,urn:contentItem:5JGC-G5J1-F146-H0J0-00000-00,2016-04-06,"April 6, 2016 Wednesday",145,7,U.S. Federal,2016-04-06,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,46
FedEx Co. ( FDX ) Stock Rating Lowered by Vetr Inc.,urn:contentItem:5JFS-SBR1-JCMN-Y0KG-00000-00,2016-04-04,"April 4, 2016 Monday",145,8,U.S. Federal,2016-04-04,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,925 words,Kyle Jackson,925,English,46
"Chesley Taft Associates LLC IL Acquires Shares of 40,024 FedEx Co. (FDX)",urn:contentItem:5JFV-61J1-JCMN-Y41H-00000-00,2016-04-04,"April 4, 2016 Monday",144,9,U.S. Federal; California,2016-04-04,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,998 words,Micah Haroldson,998,English,46
Jim Cramer : Wait for FedEx (FDX ) Stock to Come Down,urn:contentItem:5JG5-H071-JCHV-V49C-00000-00,2016-04-05,"April 5, 2016 Tuesday",141,10,U.S. Federal; New York,2016-04-05,TheStreet.com,Amanda Albright,News,Available,220623,TSC2016,251 words,Amanda Albright,251,English,46
FedEx (FDX ) Showing Support Near $160.04,urn:contentItem:5JHF-B5M1-JDN4-T1MD-00000-00,2016-04-11,"April 11, 2016 Monday",146,1,U.S. Federal,2016-04-11,Fresh Brewed Media,,News,Available,345147,FRBREW2016,247 words,,247,English,55
FedEx Co. ( FDX ) Position Held by Independent Investors Inc.,urn:contentItem:5JHS-0331-F03R-N50H-00000-00,2016-04-12,"April 12, 2016 Tuesday",146,2,U.S. Federal,2016-04-12,DailyPolitical,Latisha Jones,News,Available,484233,AMCN-116307,985 words,Latisha Jones,985,English,55
"Burney Co. Sells 4,160 Shares of FedEx Co. ( FDX )",urn:contentItem:5JGM-NRV1-F03R-N4N4-00000-00,2016-04-08,"April 8, 2016 Friday",146,3,U.S. Federal,2016-04-08,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,941 words,Lindsey Winhoffer,941,English,55
Potential FedEx (FDX ) Trade Has 4.96% Downside Protection,urn:contentItem:5JGT-DHW1-F146-H4TJ-00000-00,2016-04-08,"April 8, 2016 Friday",146,4,U.S. Federal,2016-04-08,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,55
FedEx Co. ( FDX ) Stake Lowered by MUFG Americas Holdings Corp,urn:contentItem:5JJ5-97J1-F03R-N1GT-00000-00,2016-04-14,"April 14, 2016 Thursday",146,5,U.S. Federal,2016-04-14,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,969 words,Mark Dietrich,969,English,55
Physicians Financial Services Inc. Takes Position in FedEx Co. ( FDX ),urn:contentItem:5JGM-NRV1-F03R-N51P-00000-00,2016-04-08,"April 8, 2016 Friday",146,6,U.S. Federal,2016-04-08,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,985 words,Hanz Christensen,985,English,55
"36,000 Shares in FedEx Co. ( FDX ) Acquired by Bedell Frazier Investment Counseling LLC",urn:contentItem:5JH9-YBK1-F03R-N27B-00000-00,2016-04-11,"April 11, 2016 Monday",145,7,U.S. Federal,2016-04-11,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,921 words,Jeff Wilder,921,English,55
FedEx Co. ( NYSE :FDX) Receives $177.12 Consensus PT from Brokerages,urn:contentItem:5JGV-KT71-JCMN-Y1JT-00000-00,2016-04-09,"April 9, 2016 Saturday",145,8,U.S. Federal,2016-04-09,DailyPolitical,Trevor Kearing,News,Available,484233,AMCN-116307,876 words,Trevor Kearing,876,English,55
Robert W. Baird Increases FedEx Co. ( FDX ) Price Target to $176.00,urn:contentItem:5JGP-1XT1-JCMN-Y3DG-00000-00,2016-04-08,"April 8, 2016 Friday",143,9,U.S. Federal,2016-04-08,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,931 words,Lindsey Winhoffer,931,English,55
4 Value Stocks With Buyable Charts,urn:contentItem:5JGK-FBG1-F00X-J18X-00000-00,2016-04-09,"April 9, 2016 Saturday",130,10,U.S. Federal,2016-04-09,TheStreet.com,Bruce Kamich,News,Available,220623,TSC2016,439 words,Bruce Kamich,439,English,55
FedEx (FDX ) Trading Near $166.30 Support Level,urn:contentItem:5JKK-1XR1-F146-H2WF-00000-00,2016-04-21,"April 21, 2016 Thursday",147,1,U.S. Federal,2016-04-21,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,35
FedEx Co. ( FDX ) Receives 'BBB+' Credit Rating,urn:contentItem:5JJC-V411-JCMN-Y4FC-00000-00,2016-04-16,"April 16, 2016 Saturday",146,2,U.S. Federal,2016-04-16,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,859 words,Jeff Wilder,859,English,35
FedEx (FDX ) Showing Bullish Technicals,urn:contentItem:5JJY-4BP1-JDN4-T17R-00000-00,2016-04-18,"April 18, 2016 Monday",146,3,U.S. Federal,2016-04-18,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,35
"Eaton Vance Management Has $47,543,000 Position in FedEx Co. ( FDX )",urn:contentItem:5JKC-32Y1-JCMN-Y421-00000-00,2016-04-20,"April 20, 2016 Wednesday",146,4,U.S. Federal,2016-04-20,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,971 words,Tyrone Williams,971,English,35
FedEx Co. ( FDX ) Earns BBB+ Credit Rating,urn:contentItem:5JK2-1DR1-F03R-N4WM-00000-00,2016-04-19,"April 19, 2016 Tuesday",146,5,U.S. Federal,2016-04-19,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,870 words,Hanz Christensen,870,English,35
Horan Capital Advisors LLC . Increases Stake in FedEx Co. ( FDX ),urn:contentItem:5JJH-4GC1-JCMN-Y397-00000-00,2016-04-16,"April 16, 2016 Saturday",145,6,U.S. Federal,2016-04-16,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,1033 words,Stacy Sanders,1033,English,35
Atlantic Trust Group LLC Acquires 192 Shares of FedEx Co. ( FDX ),urn:contentItem:5JJC-V3X1-JCMN-Y4MB-00000-00,2016-04-15,"April 15, 2016 Friday",145,7,U.S. Federal,2016-04-15,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,995 words,Micah Haroldson,995,English,35
Waddell Reed Financial Inc. Acquires New Position in FedEx Co. ( FDX ),urn:contentItem:5JK0-W3C1-JCMN-Y4KC-00000-00,2016-04-18,"April 18, 2016 Monday",145,8,U.S. Federal,2016-04-18,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,998 words,Nicole Kennedy,998,English,35
Suntrust Banks Inc. Boosts Position in FedEx Co. ( FDX ),urn:contentItem:5JKK-3RT1-JCMN-Y097-00000-00,2016-04-21,"April 21, 2016 Thursday",145,9,U.S. Federal,2016-04-21,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,1002 words,Shane Hupp,1002,English,35
"Andra AP fonden Sells 5,200 Shares of FedEx Co. ( FDX )",urn:contentItem:5JKC-32Y1-JCMN-Y4C6-00000-00,2016-04-20,"April 20, 2016 Wednesday",145,10,U.S. Federal; California,2016-04-20,Zolmax.com,John Perry,News,Available,484302,AMCN-116308,1028 words,John Perry,1028,English,35
Investors Sell FedEx Co. ( FDX ) on Strength ( FDX ),urn:contentItem:5JM0-VDX1-F03R-N0WY-00000-00,2016-04-23,"April 23, 2016 Saturday",148,1,U.S. Federal,2016-04-23,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,902 words,Max Byerly,902,English,47
Investors Sell Shares of FedEx Co. ( FDX ) on Strength ( FDX ),urn:contentItem:5JM2-B8Y1-F03R-N55K-00000-00,2016-04-24,"April 24, 2016 Sunday",147,2,U.S. Federal,2016-04-24,Ticker Report,Stephan Byrd,News,Available,484293,AMCN-126392,927 words,Stephan Byrd,927,English,47
Redwood Investments LLC Raises Stake in FedEx Co. ( FDX ),urn:contentItem:5JMV-P0W1-JCMN-Y29D-00000-00,2016-04-27,"April 27, 2016 Wednesday",146,3,U.S. Federal,2016-04-27,Zolmax.com,Alphonse Anthony,News,Available,484302,AMCN-116308,988 words,Alphonse Anthony,988,English,47
Utah Retirement Systems Increases Position in FedEx Co. ( FDX ),urn:contentItem:5JMM-YCX1-JCMN-Y1CN-00000-00,2016-04-26,"April 26, 2016 Tuesday",146,4,U.S. Federal; California; Utah,2016-04-26,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,1042 words,Ethan Ryder,1042,English,47
FedEx Co. ( FDX ) Upgraded at Vetr Inc.,urn:contentItem:5JN2-TWT1-JCMN-Y2D6-00000-00,2016-04-28,"April 28, 2016 Thursday",146,5,U.S. Federal,2016-04-28,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,939 words,Hanz Christensen,939,English,47
